Case_Id,liver,kidney_right,spleen,pancreas,aorta,postcava,adrenal_gland_right,adrenal_gland_left,gall_bladder,stomach,duodenum,kidney_left,colon
FELIX-CYS-1004_ARTERIAL,0.9558638176030065,0.8913187898210692,0.9585624362767216,0.8580349104176911,0.7128403183966048,1.4353812873022756e-10,1.8930788999449514e-09,1.8930788999449514e-09,1.679359827751529e-10,0.2812044689768925,4.088591601178908e-10,0.908743213665065,5.4731691562029795e-11
FELIX-CYS-1046_ARTERIAL,0.9572369123780157,0.922651768224538,0.9097718608106644,0.7750110862748395,1.5886380603382788e-10,1.6120919792600995e-10,6.433764354154511e-09,6.433764354154511e-09,1.0559584035750573e-10,0.08533056860113637,2.9951149665909557e-10,0.9226540731460351,3.716960862737482e-10
FELIX-CYS-1050_VENOUS,0.9729856776899677,0.9471854483730978,0.9622226084332347,0.872134446100488,0.5986555660514777,0.28641980553094254,3.2648796785240143e-09,3.2648796785240143e-09,5.691824149630554e-11,0.25262782758071356,3.3187199022574864e-10,0.9338865377274417,5.257054177872583e-11
FELIX-CYS-1086_VENOUS,0.9686852259820352,0.8973683647131006,0.9665827902379481,0.8598555048661429,0.517169217145277,6.032822171946723e-11,4.404704204709932e-09,4.404704204709932e-09,2.3007599404791655e-10,0.29008350518339726,4.682722157853289e-10,0.8831594419033703,5.467970813859995e-11
FELIX-CYS-1108_ARTERIAL,0.9632224367338323,0.9091976661320453,0.9567638692250309,0.8432765110713368,0.7109556884934928,8.432357315370808e-11,2.596053991183661e-09,2.596053991183661e-09,1.4155303494780898e-10,0.3413153929595596,3.675119440031195e-10,0.9030252160888447,3.894337282948359e-11
FELIX-CYS-1113_VENOUS,0.9611526222802197,0.9236561663636129,0.9494073638022968,0.8413102573635812,0.5317310195531008,9.197618183948904e-11,3.9334460766493095e-09,3.9334460766493095e-09,7.049029524363277e-11,0.1985509684055746,5.971539638499985e-10,0.9154241850338883,6.047481193479637e-11
FELIX-CYS-1144_ARTERIAL,0.9635932443859372,0.9406982339421194,0.9419284901004606,0.8785610503844723,0.5837190907239684,1.2541213561498824e-10,3.728977873255853e-09,3.728977873255853e-09,0.010356339819204606,0.20896982722518526,2.7635607920465935e-10,0.9314202622884923,5.2089003435681855e-11
FELIX-CYS-1182_ARTERIAL,0.9639437412945973,0.9034471317109077,0.9504898586982697,0.8469022700402148,1.8454985518657997e-10,9.8703626558905e-11,1.0448228916014745e-08,1.0448228916014745e-08,1.0383277937467408e-10,0.2515085549390702,6.510204741700983e-10,0.8782378117716134,1.8680729516359515e-10
FELIX-CYS-1201_ARTERIAL,0.9535419028437304,0.43368266608207356,0.9403206959830274,0.8305933079391132,0.6567514704894801,8.306772427803202e-11,2.016698257539027e-09,2.016698257539027e-09,2.9195716395965234e-10,0.1901048389612909,7.734490407116899e-10,0.5620200365445195,5.410681550798147e-11
FELIX-CYS-1205_VENOUS,0.9684836301130897,0.9275559805556051,0.9634862729137235,0.8225488114964362,0.765578732868278,7.932076045770293e-11,2.4120215094140683e-09,2.4120215094140683e-09,1.0971685370357833e-10,0.11412568849869582,4.886534662689092e-10,0.9127377675825242,6.435358432962204e-11
FELIX-CYS-1211_VENOUS,0.962368298543012,0.9020687542668284,0.954695678347335,0.7797032421075147,0.521366058765848,0.5475654195047657,7.150007098884549e-09,7.150007098884549e-09,4.428303769043221e-11,0.15495013989340609,1.3354700836866051e-09,0.894494425933768,1.183387137861834e-10
FELIX-CYS-1243_ARTERIAL,0.9524939708829924,0.9059772731424501,0.9558297899881917,0.7906212044662144,0.5729280934672035,3.9977285729086564e-05,5.81327749207489e-09,5.81327749207489e-09,2.2298681919939106e-10,0.19221758107314338,4.723420131819594e-10,0.9047168672130553,9.309808068130125e-11
FELIX-CYS-1313_ARTERIAL,0.9436771460451641,0.9297507807031905,0.9356407423053694,0.7426989016470891,0.6371789041876763,2.2793321551588508e-10,2.926286826072377e-09,2.926286826072377e-09,0.09202462932416959,0.2682585382491788,4.907638245760959e-10,0.9184079873701053,7.916076918309563e-11
FELIX-CYS-1341_ARTERIAL,0.9636794566326626,0.9177562778957921,0.951533927902831,0.7728090329684525,2.6253540939442653e-10,1.3928255553692973e-10,4.030470339645841e-09,4.030470339645841e-09,6.427065654772054e-10,0.08181055531463687,2.2855575612448157e-10,0.9119833097046327,1.1414560869125833e-10
FELIX-CYS-1346_VENOUS,0.9643516093546057,0.9282708663237254,0.9423730451106115,0.8348278589412214,0.5574771978795426,0.6522931722400501,3.2086247731225543e-09,3.2086247731225543e-09,1.5393140814082702e-10,0.28203486687685736,3.295620448897905e-10,0.8916081479408147,1.1102574463734266e-10
FELIX-CYS-1384_VENOUS,0.9601374783807176,0.9057851340890045,0.9619649714749885,0.8194936249130986,0.6404545093117892,0.08479329573276179,3.91236305198606e-09,3.91236305198606e-09,0.021347804103270515,0.15340736483658557,3.300765776570912e-10,0.8988915556396622,4.762721228174225e-11
FELIX-CYS-1404_VENOUS,0.9621969867398109,0.9227183462612177,0.921740932846945,0.8228693087592918,0.6367382874667179,0.45852890960875314,3.3875338638633677e-09,3.3875338638633677e-09,4.450095076083272e-11,0.22192513266887956,3.9468906379963647e-10,0.9055686941834035,5.95126154806886e-11
FELIX-Cys-1021_VENOUS,0.966477293494433,0.9187466843458876,0.9693107488264189,0.8447109744799332,0.7021509781354903,0.1130486521694003,3.930663087415341e-09,3.930663087415341e-09,0.05245853901485687,0.21638633285117767,5.645188602564503e-10,0.9086655280053463,3.924560527558085e-11
FELIX-Cys-1035_VENOUS,0.9635892155089933,0.900969712077511,0.9690883781722456,0.8407861998817902,0.48319202100810305,0.51923493036492,4.645760721738626e-09,4.645760721738626e-09,4.900567483313289e-10,0.1822735103677301,4.0103949420857284e-10,0.918957960639075,3.267098358195811e-10
FELIX-Cys-1229_VENOUS,1.3759821760583508e-11,1.1415564207250075e-10,8.532830919520658e-11,1.6170789406811658e-10,3.4195750140477597e-10,1.4405838396110738e-10,1.0,1.0,5.2502064640935646e-11,8.207068271825266e-12,1.0,1.1187521884338084e-10,1.0
FELIX-Cys-1323_VENOUS,0.9744588047356761,0.9382853433527224,0.9675926075290577,0.8361301433793301,0.5164406671292276,1.1249821407819547e-10,3.590148619264204e-09,3.590148619264204e-09,1.1498614415640576e-10,0.0932829412944136,2.8432030380070275e-10,0.9111119671132745,9.390262109504517e-11
FELIX-Cys-1337_VENOUS,0.9715267373665827,0.9071693440508282,0.9609400384615233,0.8608447947948906,0.522537940622884,0.5008327914943631,5.119279179280848e-09,5.119279179280848e-09,1.4715902148857843e-10,0.09405609509669156,6.944589118561783e-10,0.8986983603024621,1.5324871958346253e-10
FELIX-Cys-1365_ARTERIAL,0.9657164838805843,0.8815451019386779,0.9400288516786163,0.8393458267952731,0.8554948813999749,1.687003493499638e-10,2.5798462345084204e-09,2.5798462345084204e-09,8.349977621362752e-11,0.19188582476000843,6.316401163281244e-10,0.8865549821156371,4.4625763879521786e-11
FELIX0012_ARTERIAL,0.9498949237578505,0.9432958850549281,0.946662880254648,0.8468909587071816,2.901713170614434e-10,0.07376550683419211,4.494786027981005e-09,4.494786027981005e-09,5.552939503747516e-11,0.12313592206070145,5.051882834181098e-10,0.9380045034749684,3.58299396395999e-11
FELIX0017_VENOUS,0.9379311323213253,0.9500850898031739,0.948747386363117,0.8340110270935323,0.7682743802207038,0.10013359022044323,2.4037883646936653e-09,2.4037883646936653e-09,0.1999722861464945,0.2421059638376881,2.7877750480785886e-10,0.9308179255125605,5.967345491642593e-11
FELIX0067_VENOUS,0.9410010806208454,0.9378843737461648,0.9529825976747157,0.8203523100184799,0.6395724208302034,0.2117214839308349,1.6419282778767762e-09,1.6419282778767762e-09,0.015953414014910412,0.12938289416915433,2.2747693947350987e-10,0.9220462550933044,3.203202177049851e-11
FELIX0121_ARTERIAL,0.9578553576216072,0.9344606582411662,0.9331338745889778,0.8304162770084647,3.3208690038984116e-10,2.0982968120370272e-10,2.677591231751972e-09,2.677591231751972e-09,0.00612070851199311,0.17184029399176745,1.9187597133528869e-10,0.9322271452040344,5.662934226397149e-11
FELIX0124_VENOUS,0.9644410878799899,0.9372229379522247,0.9538784467865448,0.8752522300117233,0.6749994214439475,0.4472742291700038,3.798381874887447e-09,3.798381874887447e-09,0.00799502789727978,0.21709262977430704,2.022723272842569e-10,0.9320981726605971,5.7329653530685145e-11
FELIX0130_VENOUS,0.9569654161936711,0.944317009454476,0.9312148408626444,0.8460162477917208,0.7301224472428242,0.5430413729602601,2.639427765092439e-09,2.639427765092439e-09,1.1260081994649201e-10,0.2313107115639926,2.80151281613629e-10,0.9462224399520505,4.1012163795978756e-11
FELIX0145_VENOUS,0.9514477505296511,0.9278199955304808,0.9525500849699832,0.8562013274495353,0.6442164709485176,0.32020190026517603,3.0706872103706713e-09,3.0706872103706713e-09,0.045347488007460426,0.22378476445016676,2.748543958082356e-10,0.9194732438885558,2.346602038062669e-11
FELIX0151_VENOUS,0.9687990985749682,0.931715166919641,0.9622258988246984,0.8396875059608638,0.6453944628221717,0.30908333928118775,2.37006137897267e-09,2.37006137897267e-09,1.6919614906701927e-10,0.24134337325625527,2.572962791723046e-10,0.9410822546469461,1.4157167205466202e-10
FELIX0163_ARTERIAL,0.9670815689472722,0.9447848646105323,0.9701103193752072,0.8773755146792496,2.3782966158317745e-10,4.858132805568871e-11,1.8847654373885344e-09,1.8847654373885344e-09,1.6818820930548562e-10,0.2419137234891687,3.974941964267282e-10,0.9454911220011453,6.764709861136423e-11
FELIX0179_VENOUS,0.9552630139562523,0.9216362006025239,0.9621958719408606,0.817010053769159,0.5391574273749743,0.4604674646806285,2.2987448800084026e-09,2.2987448800084026e-09,0.03404948240865491,0.3003588526824467,3.2190464530231524e-10,0.9068370784521679,4.43135716940718e-11
FELIX0187_VENOUS,0.9456253858257495,0.9107668702780654,0.9635353702356036,0.8333396673200505,0.5823210861799291,0.4474798401675885,1.5494747256663135e-09,1.5494747256663135e-09,0.05263597099273199,0.15787025022580806,3.285755591276399e-10,0.9058444094929332,2.1077907317467896e-11
FELIX0217_ARTERIAL,0.9710279662973241,0.9193583893225873,0.9483167377942392,0.8449040320727319,3.193113092659955e-10,0.005221017036045408,9.277298364622895e-09,9.277298364622895e-09,8.395346962194464e-11,0.15459795946153776,7.00245785780637e-10,0.9215223304261344,5.94115288036353e-11
FELIX0226_VENOUS,0.9611672031170972,0.8952397203403353,0.9493230765810741,0.8042570438556215,2.455138481483312e-10,0.25444197577200645,1.0,1.0,0.0657106257068662,0.19075566270865277,4.05237286529006e-10,0.891034900876488,2.2554983405722428e-10
FELIX0228_ARTERIAL,0.969949946509429,0.8909565425682624,0.9467385797774295,0.8082362718329594,3.1048861583849356e-10,1.1788727146162686e-10,1.4035087522314561e-08,1.4035087522314561e-08,1.6751849820210463e-10,0.1391242987358713,5.785162212601725e-10,0.8940119142859162,1.032966079353181e-10
FELIX023_VENOUS,0.9438603077314153,0.9528485045112456,0.9599784521740995,0.8863722667650885,0.7141356543383062,1.1723164502759263e-10,1.4404863061026399e-09,1.4404863061026399e-09,0.03709131400995704,0.22476344007215757,1.8240053695391095e-10,0.9295053634249881,5.1332409689539924e-11
FELIX0247_VENOUS,0.9387077390645254,0.9479268573858894,0.9255300433299873,0.8096742758297271,0.007897161974019377,0.5547742082491482,1.4129881854222176e-09,1.4129881854222176e-09,0.09280898116030455,0.10539242193162102,3.0796047009920627e-10,0.926964772899049,2.7473033156723684e-11
FELIX0253_VENOUS,0.9628194629914354,0.9290347628308964,0.9647812261009654,0.8424605572006436,0.6526529324233201,0.36982434783558865,2.3422494909302257e-09,2.3422494909302257e-09,0.03613434964117496,0.23953857837959977,3.091008564229301e-10,0.9191449614058047,2.6403846300401213e-11
FELIX0291_VENOUS,0.9598697940308047,0.937945188945148,0.9466792078187837,0.8483255845433443,0.6926629234525415,0.4146551006777026,1.9511052973462917e-09,1.9511052973462917e-09,0.08256995954513552,0.3268502815306067,3.622453413936863e-10,0.9399680517114622,1.108153572231871e-10
FELIX0301_VENOUS,0.9550681542248642,0.9087243979341796,0.9572566840582585,0.8728449953945718,0.6711883040792072,0.30792688728067696,3.173494959939402e-09,3.173494959939402e-09,0.1205459629104299,0.3183692191188983,3.493339946169958e-10,0.9023509140051471,8.694654178068721e-11
FELIX0305_ARTERIAL,0.9605127116710821,0.939255442534795,0.9452948975638638,0.8724560414327039,0.7814741202469742,4.4882940800079586e-11,2.4210143991743996e-09,2.4210143991743996e-09,0.029250444435931337,0.23555637704626087,1.7344098233964238e-10,0.9298046630171253,3.0106770650531847e-11
FELIX030_ARTERIAL,0.9498157656653793,0.9179794338734182,0.9404625645947918,0.8413267171536533,1.3222825769010085e-10,5.776610388669028e-11,1.3342584173903795e-09,1.3342584173903795e-09,0.0639839870878449,0.14953972379504632,2.649764700192435e-10,0.9315664230398567,2.7771783700357682e-11
FELIX0338_VENOUS,0.9637035256935407,0.9445587789504268,0.9589176624882254,0.8625968605023678,0.7205188982524975,0.30311594172109446,3.2487573397590807e-09,3.2487573397590807e-09,2.6046414704230873e-10,0.25226886477914756,2.754001563514436e-10,0.9419060191999211,1.435645056652615e-10
FELIX0359_VENOUS,0.9646615911091899,0.920797388953514,0.9589345264309049,0.8660478783998307,0.6839425094007499,0.11453094664166248,1.9121190066310015e-09,1.9121190066310015e-09,0.02346393155383118,0.17506764003647018,3.479301633365354e-10,0.8975327312862482,3.7132591571305255e-11
FELIX0366_ARTERIAL,0.9584526474259768,0.9167938414508036,0.9557563492143103,0.8218551086048907,2.4084430373336507e-10,0.08302752379346938,4.013324220358293e-09,4.013324220358293e-09,0.11425516437956068,0.1748150714781606,1.9578820411394323e-10,0.9077510937903145,8.559738413661364e-11
FELIX0406_ARTERIAL,0.9724271014916142,0.9156329853617231,0.946485070351179,0.8254146612186476,2.602228547851801e-10,7.722425149797871e-11,9.426847573276326e-09,9.426847573276326e-09,0.07723269685886508,0.06493511366415612,7.102676283380678e-10,0.9272716448974389,1.1147712766790105e-10
FELIX0418_ARTERIAL,0.9688468326885411,0.929427100733432,0.9393952462471226,0.8387693277818674,2.635233599588052e-10,0.11524726543130696,9.658103055262672e-09,9.658103055262672e-09,0.013001233513628137,0.18616131052407994,5.750828115941969e-10,0.8995247396705821,4.475442352521848e-11
