Case_Id,liver,kidney_right,spleen,pancreas,aorta,postcava,adrenal_gland_right,adrenal_gland_left,gall_bladder,stomach,duodenum,kidney_left,colon
FELIX-CYS-1004_ARTERIAL,1.5420637994733842e-11,1.4122159502148385e-10,6.850276921975327e-11,2.666346704351119e-10,0.8747785534946926,2.0404915131794345e-10,1.8930788999449514e-09,1.8930788999449514e-09,7.160707759227856e-10,0.8369296782421657,4.088591601178908e-10,1.1427604978387245e-10,5.4731691562029795e-11
FELIX-CYS-1046_ARTERIAL,3.148688964533209e-11,2.7176276190544755e-10,3.910496553323337e-10,2.552993767490434e-10,0.5504471980925004,1.2100736207326666e-10,6.433764354154511e-09,6.433764354154511e-09,8.96523281905898e-10,0.7959353281580196,2.9951149665909557e-10,1.580437970720737e-10,3.716960862737482e-10
FELIX-CYS-1050_VENOUS,1.7931394841641016e-11,3.6185849587721145e-05,1.1081363804378318e-10,2.80119891235015e-10,0.9034729505453811,0.4399276109597773,3.2648796785240143e-09,3.2648796785240143e-09,1.054852319562392e-09,0.8277192650019306,3.3187199022574864e-10,1.759671152345348e-10,5.2570210141394406e-11
FELIX-CYS-1086_VENOUS,2.085139585455794e-11,2.0708435576945624e-10,1.2237415652115065e-10,2.2755769151197122e-10,0.525744999909074,0.6408742351639171,4.404704204709932e-09,4.404704204709932e-09,3.5004200381531083e-09,0.8765762004050459,4.682722157853289e-10,2.1634204538069882e-10,5.467970813859995e-11
FELIX-CYS-1108_ARTERIAL,1.8732397399966988e-11,1.6862069951140119e-10,1.6730325552605947e-10,2.1861172803419707e-10,0.9212364720099754,1.5916673030802478e-10,2.596053991183661e-09,2.596053991183661e-09,9.62037980333983e-10,0.9066457229037596,3.675119440031195e-10,1.5833632850381097e-10,3.894337282948359e-11
FELIX-CYS-1113_VENOUS,0.0006587925549108308,2.528707147257059e-10,2.9910656858989005e-10,3.24528865114598e-10,0.6721451607167138,0.39357105776173945,3.9334460766493095e-09,3.9334460766493095e-09,2.1968365505341905e-09,0.797347610210016,5.971539638499985e-10,2.3337821968979875e-10,6.047261769268707e-11
FELIX-CYS-1144_ARTERIAL,1.1114471386170037e-11,1.032034345996529e-10,6.203662517892687e-11,1.3719698329390792e-10,0.8910860752926549,1.2741385547606737e-10,3.728977873255853e-09,3.728977873255853e-09,3.840540733387585e-09,0.9137174047471556,2.7635607920465935e-10,9.976306271607302e-11,5.2089003435681855e-11
FELIX-CYS-1182_ARTERIAL,2.0675800959425895e-11,1.9342284939063625e-10,2.583845795415264e-10,3.4846848090446093e-10,0.7115150820369764,0.2021010662733638,1.0448228916014745e-08,1.0448228916014745e-08,1.0,0.8799895808423565,6.510204741700983e-10,1.8736521411396583e-10,1.8680729516359515e-10
FELIX-CYS-1201_ARTERIAL,1.850056611698092e-11,2.510128997976331e-11,1.3624182376898813e-10,3.0537614697589783e-10,0.854552020032023,1.4671942695107945e-10,2.016698257539027e-09,2.016698257539027e-09,9.898539955557e-10,0.9184859501800895,7.734490407116899e-10,5.7298381317444584e-11,5.410681550798147e-11
FELIX-CYS-1205_VENOUS,1.6029573922447486e-11,1.722371015643888e-10,1.7299092659597264e-10,4.5206321631583703e-10,0.9090429054721395,1.382775867051248e-10,2.4120215094140683e-09,2.4120215094140683e-09,1.6206930057037164e-09,0.9464820359302928,4.886534662689092e-10,1.5782355008959273e-10,6.435308736740188e-11
FELIX-CYS-1211_VENOUS,3.280437374046609e-11,4.0263322110497325e-10,1.3692590389760603e-10,1.1018312423127094e-09,0.5034427189714202,0.6103508693548089,7.150007098884549e-09,7.150007098884549e-09,5.054589541778258e-09,0.9368929424071869,1.3354700836866051e-09,4.3739557161591617e-10,1.183387137861834e-10
FELIX-CYS-1243_ARTERIAL,2.3429173490840737e-11,2.6721963308948127e-10,1.1893024620714435e-10,6.655308269449933e-10,0.8610268799422146,2.574095333532201e-10,5.81327749207489e-09,5.81327749207489e-09,1.010356149522247e-09,0.9288670221880857,4.723420131819594e-10,2.7687715783468853e-10,9.309808068130125e-11
FELIX-CYS-1313_ARTERIAL,1.5589247036007275e-11,1.555768868511741e-10,1.0203654744015439e-10,3.2670556630270394e-10,0.9099189051139209,1.859078157159203e-10,2.926286826072377e-09,2.926286826072377e-09,1.5074316357028675e-09,0.8339741680292571,4.907638245760959e-10,1.5834209490418055e-10,7.916076918309563e-11
FELIX-CYS-1341_ARTERIAL,2.3362406289922268e-11,2.1252991354016818e-10,0.005470612473337891,7.240762591873864e-10,0.7004848743462081,3.10547432918479e-10,4.030470339645841e-09,4.030470339645841e-09,1.0,0.4809509424439879,2.2855575612448157e-10,2.1216422355061832e-10,1.1414560869125833e-10
FELIX-CYS-1346_VENOUS,1.8996462478396342e-11,0.0001413029206050692,1.6763222827358382e-10,4.079468035703721e-10,0.5989686294104979,0.5544689972803589,3.2086247731225543e-09,3.2086247731225543e-09,1.4441475897983282e-09,0.917079218310309,3.295620448897905e-10,1.7083883573831612e-10,1.1102426545113332e-10
FELIX-CYS-1384_VENOUS,1.9714389749548112e-11,1.5816953557340895e-10,1.648399650926912e-10,1.3302259253942492e-10,0.8763591114180509,0.003078870628974152,3.91236305198606e-09,3.91236305198606e-09,2.435341672506596e-09,0.7993712148236664,3.300765776570912e-10,1.4487000812070715e-10,4.762238118346274e-11
FELIX-CYS-1404_VENOUS,2.1213312371302267e-11,2.147351241781582e-10,3.197881722123943e-10,3.552763871392519e-10,0.8773419038324499,1.9600233630943237e-10,3.3875338638633677e-09,3.3875338638633677e-09,1.0,0.9069565882840787,3.9468906379963647e-10,2.350231497250175e-10,5.95126154806886e-11
FELIX-Cys-1021_VENOUS,2.1396832284109775e-11,1.686553948359986e-10,9.601591558895051e-11,2.8432919626268347e-10,0.8701229235596815,1.7273752702517694e-10,3.930663087415341e-09,3.930663087415341e-09,1.940504139210789e-09,0.8847985348561591,5.645188602564503e-10,1.7959286294737162e-10,3.924560527558085e-11
FELIX-Cys-1035_VENOUS,1.8898875894504607e-11,7.306790194794065e-10,7.61781135650993e-11,4.085851918885277e-10,1.9940329305452033e-05,0.5979900286143645,4.645760721738626e-09,4.645760721738626e-09,2.4084198299452813e-09,0.9193412933397483,4.0103949420857284e-10,1.9103583446534116e-10,3.267098358195811e-10
FELIX-Cys-1229_VENOUS,3.8908991716629735e-09,5.555552469137517e-07,4.2735024472211767e-07,1.0,2.0431722287856056e-10,1.8793318595839665e-10,1.0,1.0,1.0,3.5988842018125104e-11,1.0,1.262626103203775e-07,1.0416655815983524e-06
FELIX-Cys-1323_VENOUS,1.2837199533947562e-11,1.3785098582232236e-10,1.0790524623352366e-10,2.9162425955386616e-10,0.6197775253186086,0.5722148997303177,3.590148619264204e-09,3.590148619264204e-09,1.8082528628110144e-09,0.6988462142949974,2.8432030380070275e-10,1.4067487361900534e-10,9.390262109504517e-11
FELIX-Cys-1337_VENOUS,2.556195399600922e-11,2.8502290150890473e-10,0.0012895672584145928,4.1559477829448433e-10,0.504911430884497,0.583583920632281,5.119279179280848e-09,5.119279179280848e-09,1.9205285257628753e-09,0.9003184031533645,6.944589118561783e-10,2.6904212923464453e-10,1.5324871958346253e-10
