Case_Id,liver,kidney_right,spleen,pancreas,aorta,postcava,adrenal_gland_right,adrenal_gland_left,gall_bladder,stomach,duodenum,kidney_left,colon
FELIX0217_ARTERIAL,1.6082059674153638e-11,1.3690190976289934e-10,1.5316515796640091e-10,3.3150123638971907e-10,0.8771544593435845,0.6880640352472195,9.277298364622895e-09,9.277298364622895e-09,0.5218257138346413,0.8494749517769279,7.00245785780637e-10,1.728357506994947e-10,5.94115288036353e-11
FELIX0226_VENOUS,1.5860023241026518e-11,1.8658352501309195e-10,9.654457317194835e-11,2.8906412590215063e-10,0.7841137371017716,0.8024010081666205,1.0,1.0,1.1345200400093938e-09,0.7033026680931391,4.05237286529006e-10,1.5115124342285754e-10,2.2554983405722428e-10
FELIX0228_ARTERIAL,1.824695316904421e-11,1.7633512134037e-10,9.989391265477125e-11,3.087420305010136e-10,0.7237056837064082,0.779840975486848,1.4035087522314561e-08,1.4035087522314561e-08,5.04836331806286e-10,0.8792212294521586,5.785162212601725e-10,1.3631053719487766e-10,1.032966079353181e-10
FELIX023_VENOUS,1.5895658354998127e-11,1.1067639879908623e-10,1.3897652128717604e-10,2.5946327420352217e-10,0.838092128474989,0.6669892944155666,1.4404863061026399e-09,1.4404863061026399e-09,0.044334472708965435,0.8921610399182451,1.8240053695391095e-10,1.0941457729216269e-10,5.1332409689539924e-11
FELIX0247_VENOUS,1.2000714762427243e-11,8.868039142738358e-11,7.077591636616798e-11,1.993167421679848e-10,0.5221552461729615,0.7668798570646563,1.4129881854222176e-09,1.4129881854222176e-09,0.583564849510738,0.8274252082607269,3.0796047009920627e-10,8.581643177972841e-11,2.7473033156723684e-11
FELIX0253_VENOUS,1.4141597267756557e-11,1.1027388724161187e-10,1.1208613594119445e-10,1.8372221198167885e-10,0.907919261917335,0.6485177954983397,2.3422494909302257e-09,2.3422494909302257e-09,0.8064422038106338,0.6442989707141712,3.091008564229301e-10,1.0244757500418013e-10,2.6403846300401213e-11
FELIX0291_VENOUS,1.4310190844793385e-11,1.342191799027959e-10,5.524904612216619e-11,1.997598885739821e-10,0.8853817052874237,0.828723893151531,1.9511052973462917e-09,1.9511052973462917e-09,0.2905012045920398,0.5268473690511071,3.622453413936863e-10,1.2485610332531057e-10,1.108153572231871e-10
FELIX0301_VENOUS,1.718733994260138e-11,1.6360507042157674e-10,1.0466633939895708e-10,2.2179834089921522e-10,0.9015316264621854,0.7242726736923651,3.173494959939402e-09,3.173494959939402e-09,0.47597929269309264,0.7283241268507034,3.493339946169958e-10,1.5484861996512058e-10,8.694654178068721e-11
FELIX0305_ARTERIAL,1.2930568536242438e-11,1.3756066423401264e-10,1.3356609449619992e-10,1.9299989381280942e-10,0.9018888778909249,0.6130780085424681,2.4210143991743996e-09,2.4210143991743996e-09,0.14502311281008354,0.8982796660846306,1.7344098233964238e-10,1.0307811877247587e-10,3.0106770650531847e-11
FELIX030_ARTERIAL,1.086571969734553e-11,1.3793217597139671e-10,9.279089015295735e-11,2.096242694154786e-10,0.8209504243371182,0.6004644923617755,1.3342584173903795e-09,1.3342584173903795e-09,0.6501161073545034,0.8879505831451308,2.649764700192435e-10,1.243507337160413e-10,2.7771783700357682e-11
FELIX0338_VENOUS,1.9285346761734067e-11,1.5202281556105196e-10,1.7197880530245418e-10,2.994684434230835e-10,0.8821868190969626,0.789359176812592,3.2487573397590807e-09,3.2487573397590807e-09,9.182567804831346e-10,0.846163692635908,2.754001563514436e-10,1.4921943312295094e-10,1.435645056652615e-10
FELIX0359_VENOUS,1.8218619793469746e-11,1.3441853898683124e-10,1.0767600718977726e-10,2.414374217763427e-10,0.8942308325862937,0.29015473473300235,1.9121190066310015e-09,1.9121190066310015e-09,0.7372642758506556,0.9340796344331582,3.479301633365354e-10,1.4159292033393377e-10,3.7132591571305255e-11
FELIX0366_ARTERIAL,2.3060927662180913e-11,2.2026868369190828e-10,1.6074689434416123e-10,2.8319867228442246e-10,0.9011831002706998,0.751246908457768,4.013324220358293e-09,4.013324220358293e-09,5.194373451975745e-10,0.8234785032903817,1.9578820411394323e-10,1.9788578819930152e-10,8.559738413661364e-11
FELIX0406_ARTERIAL,1.9263008839231065e-11,1.313575407594098e-10,2.0465215269411213e-10,3.3596054468074995e-10,0.8918239491949089,0.6037696710798016,9.426847573276326e-09,9.426847573276326e-09,0.7773028814669602,0.8357113178858917,7.102676283380678e-10,1.1326926822238958e-10,1.1147712766790105e-10
FELIX0418_ARTERIAL,1.5065255152466932e-11,1.3885783871400176e-10,1.3347196619776117e-10,2.759854058155685e-10,0.8844309459640111,0.7652577299957206,9.658103055262672e-09,9.658103055262672e-09,0.012091478818731538,0.8638661702363974,5.750828115941969e-10,1.2659077126356697e-10,4.475442352521848e-11
FELIX0427_ARTERIAL,1.492943973522744e-11,1.7176582132030106e-10,1.4536299317733516e-10,3.0977111003076925e-10,0.8410002876005782,0.49059051646187896,7.151541105974819e-09,7.151541105974819e-09,0.19197434953185782,0.8799281252251179,5.433276643194943e-10,1.5052057538739925e-10,1.3317778166658973e-10
FELIX042_VENOUS,1.1576820889081591e-11,9.87994874184979e-11,1.0554479583883894e-10,1.6377601988834145e-10,0.5426541821742398,0.1693545892971968,2.8998955953488707e-09,2.8998955953488707e-09,0.6422425635344109,0.8038863573014211,2.2712819109949847e-10,8.151945746506122e-11,5.6944138366458075e-11
FELIX0433_VENOUS,2.0000844035218272e-11,1.5672187976035316e-10,8.26785194523806e-11,3.5487797508228627e-10,0.7819984377270767,0.7465471048243923,3.439735816456605e-09,3.439735816456605e-09,0.33354799574615535,0.6538162630196657,1.7616954553962152e-10,1.7955997030445113e-10,8.083525451134804e-11
FELIX0439_ARTERIAL,9.48730688459244e-12,9.106000215893613e-11,6.378319835338678e-11,1.5506376219497972e-10,0.8962100420945727,0.716092616657828,1.7474269108158269e-09,1.7474269108158269e-09,4.062728526829151e-10,0.9016616998854131,1.5291314836659505e-10,1.0522095874126052e-10,5.3932080092702125e-11
FELIX043_ARTERIAL,9.880933759999817e-12,9.332101495064988e-11,8.881302282327602e-11,1.341716377078424e-10,0.8570240146323779,0.6130726792650218,1.6958062682158317e-09,1.6958062682158317e-09,0.6851162545932346,0.8509660453829906,2.337885195263004e-10,8.790953756173143e-11,4.159384277853551e-11
