Case_Id,liver,kidney_right,spleen,pancreas,aorta,postcava,adrenal_gland_right,adrenal_gland_left,gall_bladder,stomach,duodenum,kidney_left,colon
FELIX-CYS-1004_ARTERIAL,0.9598721311433707,0.9056179699914663,0.9568095457259049,0.8596764829938319,3.7683234714668867e-10,5.642035417515114e-10,1.8930788999449514e-09,1.8930788999449514e-09,7.160707759227856e-10,2.174130929161072e-11,4.088591601178908e-10,0.9099072523960593,5.4731691562029795e-11
FELIX-CYS-1046_ARTERIAL,0.9555304209172361,0.9272466096659917,0.8963638851217434,0.6830082996449246,3.7528944184128656e-10,5.099231033359561e-10,6.433764354154511e-09,6.433764354154511e-09,8.96523281905898e-10,8.537230863068175e-11,2.9951149665909557e-10,0.9233649699317832,3.716960862737482e-10
FELIX-CYS-1050_VENOUS,0.9729653820981714,0.9502591198770362,0.9594333316270923,0.892803215424081,4.95083817445227e-10,4.798786864377268e-10,3.2648796785240143e-09,3.2648796785240143e-09,1.054852319562392e-09,5.200175557656418e-11,3.3187199022574864e-10,0.9359949650277654,5.257054177872583e-11
FELIX-CYS-1086_VENOUS,0.9666015317082611,0.9045577579489488,0.9658999465155532,0.8767103822798734,3.2864358920581845e-10,2.1233947131456407e-10,4.404704204709932e-09,4.404704204709932e-09,3.5004200381531083e-09,3.574769704270929e-11,4.682722157853289e-10,0.8852599690408155,5.467970813859995e-11
FELIX-CYS-1108_ARTERIAL,0.9626192361411132,0.9181511946538757,0.9555384621888589,0.7894941610320018,3.0788651293650257e-10,3.6356629436378944e-10,2.596053991183661e-09,2.596053991183661e-09,9.62037980333983e-10,3.403779079645239e-11,3.675119440031195e-10,0.904063472272195,3.894337282948359e-11
FELIX-CYS-1113_VENOUS,0.96030895926318,0.9282116719830846,0.9478983536119694,0.8460045577218142,4.442410805523511e-10,5.398926690458517e-10,3.9334460766493095e-09,3.9334460766493095e-09,2.1968365505341905e-09,3.658243925717959e-11,5.971539638499985e-10,0.917195477338012,6.047481193479637e-11
FELIX-CYS-1144_ARTERIAL,0.9639505201739502,0.9428037235406067,0.9244946646019423,0.7966367079165346,3.5655072812773404e-10,2.1092151605936988e-10,3.728977873255853e-09,3.728977873255853e-09,3.840540733387585e-09,2.940111977018318e-11,2.7635607920465935e-10,0.9266341936480693,5.2089003435681855e-11
FELIX-CYS-1182_ARTERIAL,0.9592956860650864,0.9050361407860464,0.9457331275210079,0.8632595218935873,3.919877698279222e-10,3.6284601890324494e-10,1.0448228916014745e-08,1.0448228916014745e-08,1.0,3.620441592370845e-11,6.510204741700983e-10,0.8816413782253029,1.8680729516359515e-10
FELIX-CYS-1201_ARTERIAL,0.9546016808559145,0.8082472384816267,0.9359224819413543,0.8589645697962451,2.7240237091603405e-10,3.6539557711841905e-10,2.016698257539027e-09,2.016698257539027e-09,9.898539955557e-10,4.1636757594060074e-11,7.734490407116899e-10,0.8830347785900728,5.410681550798147e-11
FELIX-CYS-1205_VENOUS,0.9645587300417248,0.9274557854823141,0.9620473011012072,0.8367928927418375,3.0476469108905694e-10,2.738705577445471e-10,2.4120215094140683e-09,2.4120215094140683e-09,1.6206930057037164e-09,7.991337389630334e-11,4.886534662689092e-10,0.9125955008984119,6.435358432962204e-11
FELIX-CYS-1211_VENOUS,0.9634136566391518,0.906709764808666,0.9526473815445571,0.8250017412366927,6.774333401003731e-10,3.6919032855384816e-10,7.150007098884549e-09,7.150007098884549e-09,5.054589541778258e-09,1.0312212546011834e-10,1.3354700836866051e-09,0.8968613832202336,1.183387137861834e-10
FELIX-CYS-1243_ARTERIAL,0.9470947238093997,0.9092635948981339,0.9546569536641154,0.8210154418356485,4.662678520129865e-10,5.574322437999977e-10,5.81327749207489e-09,5.81327749207489e-09,1.010356149522247e-09,7.417968395937182e-11,4.723420131819594e-10,0.9026639776915647,9.309808068130125e-11
FELIX-CYS-1313_ARTERIAL,0.9454311400140535,0.9380555615100827,0.9493069463261978,0.7373435919902943,3.7376889855023684e-10,3.804407785414506e-10,2.926286826072377e-09,2.926286826072377e-09,1.5074316357028675e-09,3.988210848572093e-11,4.907638245760959e-10,0.9173723332494075,7.916076918309563e-11
